"","DRUG_NAME","DRUG_ID","DRUG_TARGET","TARGET_PATHWAY","FEATURE_NAME","N_FEATURE_POS","N_FEATURE_NEG","IC50_EFFECT_SIZE","LOG_IC50_MEAN_POS","LOG_IC50_MEAN_NEG","LOG_MAX_CONC_TESTED","LOG_MAX_CONC_TESTED_2","FEATURE_IC50_T_PVAL","FEATURE_DELTA_MEAN_IC50","FEATURE_POS_IC50_VAR","FEATURE_NEG_IC50_VAR","FEATURE_PVAL","TISSUE_PVAL","MSI_PVAL","FDR","TISSUE_TYPE","SCREENING_SET","SIGNED_EFFECT_SIZE"
"643","PFI3",1620,"Polybromo 1, SMARCA4, SMARCA2","Chromatin other","AHNAK_mut",14,877,0.110056067890792,5.29758374053081,5.38981889277376,NA,NA,0.695033512969662,-0.0922351522429476,0.854977146313441,0.837820800257164,0.700380787719115,0,0.952198893112375,63.0042386753561,"PANCANCER","GDSC2",-0.110056067890792
"644","PFI3",1620,"Polybromo 1, SMARCA4, SMARCA2","Chromatin other","ALK_mut",11,880,0.107901456813492,5.29905458550339,5.38948606919259,NA,NA,0.743792297382919,-0.0904314836891986,0.888180584084014,0.83750620538818,0.887279834126874,0,0.952202439370786,64.0892336046699,"PANCANCER","GDSC2",-0.107901456813492
"645","PCI-34051",1621,"HDAC8, HDAC6, HDAC1","Chromatin histone acetylation","ABCB1_mut",15,876,0.2013919109717,4.64605299653994,4.38758446603705,NA,NA,0.399599935251367,0.258468530502892,1.14138959438149,1.28555550327909,0.277092023944964,0,0.423730046689623,96.0131470206732,"PANCANCER","GDSC2",0.2013919109717
"646","PCI-34051",1621,"HDAC8, HDAC6, HDAC1","Chromatin histone acetylation","ACACA_mut",10,881,0.0782660633434294,4.29258562061395,4.3930634858007,NA,NA,0.822754368469315,-0.100477865186748,1.37165243194919,1.28286904886153,0.475419302473664,0,0.42391072495808,96.0131470206732,"PANCANCER","GDSC2",-0.0782660633434294
"647","PCI-34051",1621,"HDAC8, HDAC6, HDAC1","Chromatin histone acetylation","AFF4_mut",8,883,0.0197448488200178,4.36681416124766,4.39216339060767,NA,NA,0.94901609592629,-0.0253492293600113,1.07596087831023,1.28535550471368,0.968857038406609,0,0.424047257316866,98.3061082861923,"PANCANCER","GDSC2",-0.0197448488200178
"648","PCI-34051",1621,"HDAC8, HDAC6, HDAC1","Chromatin histone acetylation","AHNAK_mut",14,877,0.177582798266207,4.16758460335339,4.39551722092316,NA,NA,0.497763036053714,-0.227932617569765,1.21309397875004,1.28454487838737,0.419647639222826,0,0.423872558526873,96.0131470206732,"PANCANCER","GDSC2",-0.177582798266207
"649","PCI-34051",1621,"HDAC8, HDAC6, HDAC1","Chromatin histone acetylation","ALK_mut",11,880,0.401981426399453,3.88272889549618,4.39830087425693,NA,NA,0.294409870354222,-0.515571978760749,1.54017625745249,1.27934765689894,0.894689071828881,0,0.424042956277887,98.3061082861923,"PANCANCER","GDSC2",-0.401981426399453
"650","Wnt-C59",1622,"PORCN","WNT signaling","ABCB1_mut",15,876,0.0736807567294691,4.25591007771775,4.33643215764445,NA,NA,0.754213641677214,-0.0805220799266966,0.96696394092468,1.09474741805172,0.952359288163,0,0.959627395774794,95.6497425369862,"PANCANCER","GDSC2",-0.0736807567294691
"651","Wnt-C59",1622,"PORCN","WNT signaling","ACACA_mut",10,881,0.077262888515425,4.25158642701756,4.33602424176178,NA,NA,0.81897631364938,-0.0844378147442164,1.12778900719044,1.09250085315679,0.715178302695913,0,0.959624361755802,94.9901456129093,"PANCANCER","GDSC2",-0.077262888515425
"652","Wnt-C59",1622,"PORCN","WNT signaling","AFF4_mut",8,883,0.405417604992176,3.89629537620377,4.33905193460099,NA,NA,0.0935086660527211,-0.44275655839722,0.642134105988556,1.09493177426112,0.213822311653417,0,0.959591284080007,93.9865862290918,"PANCANCER","GDSC2",-0.405417604992176
"653","Wnt-C59",1622,"PORCN","WNT signaling","AHNAK_mut",14,877,0.0814173384642282,4.24749818018426,4.33647462570094,NA,NA,0.78645973430781,-0.0889764455166784,1.19648058884584,1.09123184598377,0.788032467353785,0,0.959625786907736,94.9901456129093,"PANCANCER","GDSC2",-0.0814173384642282
"654","Wnt-C59",1622,"PORCN","WNT signaling","ALK_mut",11,880,0.220773331774461,4.09684311867475,4.33805448517827,NA,NA,0.498467429327434,-0.241211366503524,1.13341547609791,1.09210133054282,0.748058449927422,0,0.959625063910111,94.9901456129093,"PANCANCER","GDSC2",-0.220773331774461
"655","I-BET-762",1624,"BRD2, BRD3, BRD4","Chromatin other","ABCB1_mut",15,875,0.34085164699413,3.70731538376967,3.16845456223972,NA,NA,0.124042576527539,0.538860821529954,1.26268431811439,1.58550276297375,0.300741501271347,0,0.539925818602486,63.3033096952223,"PANCANCER","GDSC2",0.34085164699413
"656","I-BET-762",1624,"BRD2, BRD3, BRD4","Chromatin other","ACACA_mut",10,880,0.206869558231336,2.85393121956888,3.18121381877342,NA,NA,0.376132376744349,-0.327282599204544,1.10133078794598,1.58624122173492,0.182290263685211,0,0.539759112153571,58.331589305184,"PANCANCER","GDSC2",-0.206869558231336
"657","I-BET-762",1624,"BRD2, BRD3, BRD4","Chromatin other","AFF4_mut",8,882,0.472287008267408,2.43762060571885,3.18424774134983,NA,NA,0.0766554310785099,-0.746627135630976,1.01400426482342,1.58456810760962,0.132197686061049,0,0.539644255843511,58.331589305184,"PANCANCER","GDSC2",-0.472287008267408
"658","I-BET-762",1624,"BRD2, BRD3, BRD4","Chromatin other","AHNAK_mut",14,876,0.295286454478063,3.63715105626496,3.17019104786369,NA,NA,0.264164220218784,0.466960008401268,1.48612622969571,1.582751689943,0.407487147803245,0,0.540016408554575,66.2915630406257,"PANCANCER","GDSC2",0.295286454478063
"659","I-BET-762",1624,"BRD2, BRD3, BRD4","Chromatin other","ALK_mut",11,879,0.406418361004088,3.81208319397265,3.16959562864915,NA,NA,0.151762734191834,0.642487565323504,1.36547173913381,1.58313703210086,0.0689373194499717,0,0.53939885204014,58.331589305184,"PANCANCER","GDSC2",0.406418361004088
"660","RVX-208",1625,"BRD4","Chromatin other","ABCB1_mut",15,875,0.113887248668431,4.85493521217358,4.73257333897369,NA,NA,0.534378239151863,0.122361873199891,0.731725891664768,1.07901639620729,0.868955537917247,0,0.768486669842073,99.4405565125796,"PANCANCER","GDSC2",0.113887248668431
"661","RVX-208",1625,"BRD4","Chromatin other","ACACA_mut",10,880,0.16324060224916,4.56122558617599,4.73660618627593,NA,NA,0.31570427429508,-0.17538060009994,0.512124382203462,1.07861080184604,0.314319829005756,0,0.768357892617977,99.4405565125796,"PANCANCER","GDSC2",-0.16324060224916
"662","RVX-208",1625,"BRD4","Chromatin other","AFF4_mut",8,882,0.417965565506515,4.28990354669686,4.73866946871996,NA,NA,0.280790451455859,-0.448765922023102,1.08287934647232,1.07361781408094,0.0807167161583122,0,0.768091296141874,99.4405565125796,"PANCANCER","GDSC2",-0.417965565506515
"663","RVX-208",1625,"BRD4","Chromatin other","AHNAK_mut",14,876,0.121187922391985,4.86279244323758,4.73258744929139,NA,NA,0.612553620769538,0.130204993946189,0.92993366845792,1.07640596154397,0.79167131692924,0,0.768481109502925,99.4405565125796,"PANCANCER","GDSC2",0.121187922391985
"664","RVX-208",1625,"BRD4","Chromatin other","ALK_mut",11,879,0.0903446628560492,4.83050887250061,4.73343583866561,NA,NA,0.774296143972578,0.0970730338350023,1.08679949817649,1.07433328050668,0.363092382859843,0,0.76838211398083,99.4405565125796,"PANCANCER","GDSC2",0.0903446628560492
"665","OTX015",1626,"BRD2, BRD3, BRD4","Chromatin other","ABCB1_mut",15,875,0.36164155814132,2.9660627598837,2.29052492677144,NA,NA,0.129074218073433,0.675537833112259,1.60813303846386,1.87184497515775,0.33370822622512,0,0.627974171899674,64.2187651842156,"PANCANCER","GDSC2",0.36164155814132
"666","OTX015",1626,"BRD2, BRD3, BRD4","Chromatin other","ACACA_mut",10,880,0.188190084304339,1.95401694069766,2.30586373058669,NA,NA,0.499558302623886,-0.351846789889024,1.57109510065089,1.87244567995951,0.23969672109612,0,0.627884692778901,59.1322307549899,"PANCANCER","GDSC2",-0.188190084304339
"667","OTX015",1626,"BRD2, BRD3, BRD4","Chromatin other","AFF4_mut",8,882,0.543662132481868,1.29572532465702,2.31103679107257,NA,NA,0.0280368159952297,-1.01531146641555,1.0394214802251,1.87265526003966,0.103612515603034,0,0.627631562069821,52.7481897615447,"PANCANCER","GDSC2",-0.543662132481868
"668","OTX015",1626,"BRD2, BRD3, BRD4","Chromatin other","AHNAK_mut",14,876,0.162200841178885,2.60039438289056,2.29714010383881,NA,NA,0.527697683635357,0.303254279051749,1.7342668669315,1.87155930433451,0.788640573258651,0,0.628146436537337,78.1661453141318,"PANCANCER","GDSC2",0.162200841178885
"669","OTX015",1626,"BRD2, BRD3, BRD4","Chromatin other","ALK_mut",11,879,0.526919638697223,3.27342508638261,2.28975264661326,NA,NA,0.106744463966575,0.983672439769355,1.83351253386327,1.86721190028458,0.0349017201030931,0,0.627271416179139,47.8403700554983,"PANCANCER","GDSC2",0.526919638697223
"670","GSK343",1627,"EZH2","Chromatin histone methylation","ABCB1_mut",15,875,0.153597383147518,3.01353011611213,2.87969963979825,NA,NA,0.487688986571075,0.133830476313875,0.719096420495329,0.873529365994346,0.540915735893255,0,0.410687925947436,99.8633165021151,"PANCANCER","GDSC2",0.153597383147518
"671","GSK343",1627,"EZH2","Chromatin histone methylation","ACACA_mut",10,880,0.322993001400375,2.60379823829218,2.88511608429799,NA,NA,0.287803896536223,-0.281317846005808,0.783323725867867,0.871823805965833,0.115893070448645,0,0.410117539480713,99.8633165021151,"PANCANCER","GDSC2",-0.322993001400375
"672","GSK343",1627,"EZH2","Chromatin histone methylation","AFF4_mut",8,882,0.232500336584609,2.68120608542652,2.88377606335798,NA,NA,0.526803576664567,-0.202569977931458,0.857236233121653,0.871378041605904,0.248403226726712,0,0.410427402144752,99.8633165021151,"PANCANCER","GDSC2",-0.232500336584609
"673","GSK343",1627,"EZH2","Chromatin histone methylation","AHNAK_mut",14,876,0.157854577608332,3.01733180878771,2.87979165666909,NA,NA,0.497110814464677,0.137540152118615,0.729285259661618,0.87324518885494,0.496429522916391,0,0.410663812536095,99.8633165021151,"PANCANCER","GDSC2",0.157854577608332
"674","GSK343",1627,"EZH2","Chromatin histone methylation","ALK_mut",11,879,0.164442741123489,3.02346875676573,2.88018427786204,NA,NA,0.608588409012464,0.143284478903691,0.89433127353635,0.87106812909197,0.255149537933386,0,0.410437562898749,99.8633165021151,"PANCANCER","GDSC2",0.164442741123489
"675","ML323",1629,"USP1, UAF1","Protein stability and degradation","ABCB1_mut",15,873,0.212894944473566,4.32403703156849,4.5459340636878,NA,NA,0.409901484919998,-0.221897032119306,1.0035274232908,1.04289467144302,0.534291867982459,0,0.0491043600953591,56.5577592058106,"PANCANCER","GDSC2",-0.212894944473566
"676","ML323",1629,"USP1, UAF1","Protein stability and degradation","ACACA_mut",10,878,0.409207426532807,4.12071300373943,4.54698617657811,NA,NA,0.245757713555044,-0.426273172838684,1.08154396072953,1.04128764515091,0.188808793377572,0,0.0489280678518011,44.0674021188578,"PANCANCER","GDSC2",-0.409207426532807
"677","ML323",1629,"USP1, UAF1","Protein stability and degradation","AFF4_mut",8,880,0.536353801477159,3.98869205552846,4.54721756435085,NA,NA,0.0504796114268258,-0.558525508822393,0.668357598936075,1.0437733192615,0.272512116632685,0,0.0489967708996853,49.0171892241234,"PANCANCER","GDSC2",-0.536353801477159
"678","ML323",1629,"USP1, UAF1","Protein stability and degradation","AHNAK_mut",14,874,0.326485683358935,4.2074109532419,4.54754832920777,NA,NA,0.240009787623926,-0.340137375965861,1.02673699644811,1.04203692887376,0.378652492877112,0,0.0490531871555268,53.3149602677924,"PANCANCER","GDSC2",-0.326485683358935
"679","ML323",1629,"USP1, UAF1","Protein stability and degradation","ALK_mut",11,877,0.101397972665559,4.43777668659702,4.54349538143718,NA,NA,0.802787310162267,-0.105718694840163,1.36270722799337,1.03838798636165,0.998998349150306,0,0.0491552199555274,65.4106061943653,"PANCANCER","GDSC2",-0.101397972665559
"680","Entospletinib",1630,"SYK","Other, kinases","ABCB1_mut",15,876,0.440957834976936,4.20332979284673,3.66532378796604,NA,NA,0.0239771764798246,0.538006004880697,0.814822956688268,1.22548029138878,0.243863787507717,0,0.879535496394288,57.5396217403578,"PANCANCER","GDSC2",0.440957834976936
"681","Entospletinib",1630,"SYK","Other, kinases","ACACA_mut",10,881,0.0121313948173588,3.68903991218719,3.67421474010111,NA,NA,0.967131306133894,0.0148251720860775,1.09970404280413,1.22323813984676,0.520774735889328,0,0.87960109651611,66.3340269738918,"PANCANCER","GDSC2",0.0121313948173588
"682","Entospletinib",1630,"SYK","Other, kinases","AFF4_mut",8,883,0.222231540980744,3.40530049524658,3.67681900474403,NA,NA,0.260461972625201,-0.27151850949745,0.620120889652854,1.22537612476682,0.516813355202318,0,0.879600549446784,66.2215604094294,"PANCANCER","GDSC2",-0.222231540980744
"683","Entospletinib",1630,"SYK","Other, kinases","AHNAK_mut",14,877,0.0900379240682782,3.5660858704326,3.67610990075814,NA,NA,0.680150003095421,-0.110024030325549,0.965029701548459,1.22538177530335,0.493388362667055,0,0.879597159821926,65.3359185301431,"PANCANCER","GDSC2",-0.0900379240682782
"684","Entospletinib",1630,"SYK","Other, kinases","ALK_mut",11,880,0.105218746297342,3.80136778078758,3.67279379495714,NA,NA,0.73279917431015,0.12857398583044,1.20771625132703,1.2221296109085,0.95537407013026,0,0.879629470572299,74.5016476707083,"PANCANCER","GDSC2",0.105218746297342
"685","PRT062607",1631,"SYK","Other, kinases","ABCB1_mut",15,876,0.268305260521338,3.53901660965111,3.16462452296691,NA,NA,0.260150836979347,0.374392086684199,1.22422866021764,1.39796434044186,0.483542444527077,0,0.50501482983549,70.8507390104885,"PANCANCER","GDSC2",0.268305260521338
"686","PRT062607",1631,"SYK","Other, kinases","ACACA_mut",10,881,0.18172962705098,2.92008509069165,3.1737746655583,NA,NA,0.537039835745268,-0.253689574866652,1.24258266457112,1.3974543579438,0.198518501785244,0,0.504727518423238,62.3502398098104,"PANCANCER","GDSC2",-0.18172962705098
"687","PRT062607",1631,"SYK","Other, kinases","AFF4_mut",8,883,0.0933221445803611,3.04180326899685,3.17209728778234,NA,NA,0.664538928079346,-0.130294018785489,0.805156003889414,1.39986765668799,0.496801361789252,0,0.505022021448471,70.8671671788168,"PANCANCER","GDSC2",-0.0933221445803611
"688","PRT062607",1631,"SYK","Other, kinases","AHNAK_mut",14,877,0.0905804586285328,3.04645147749354,3.17291449324842,NA,NA,0.762074470889662,-0.126463015754886,1.52105633994854,1.39420210200062,0.306827119042583,0,0.504878050943327,67.8326552931777,"PANCANCER","GDSC2",-0.0905804586285328
"689","PRT062607",1631,"SYK","Other, kinases","ALK_mut",11,880,0.241627642361139,2.83784375038786,3.1750909659199,NA,NA,0.377057537952801,-0.337247215532039,1.2017602018521,1.39778297714694,0.607534632454604,0,0.505070946633451,74.0407255679872,"PANCANCER","GDSC2",-0.241627642361139
"690","Ribociclib",1632,"CDK4, CDK6","Cell cycle","ABCB1_mut",16,940,0.174574566901127,3.71264123173999,3.51043841439357,NA,NA,0.408297617669444,0.202202817346425,0.939964254618963,1.16141470936439,0.68996030850159,0,0.776334617280207,87.5710068320658,"PANCANCER","GDSC2",0.174574566901127
"691","Ribociclib",1632,"CDK4, CDK6","Cell cycle","ACACA_mut",11,945,0.295375072457612,3.85192419333577,3.50988698741915,NA,NA,0.279732938898748,0.342037205916614,0.98651321270767,1.15965651630183,0.651792135809291,0,0.776329386735426,87.5710068320658,"PANCANCER","GDSC2",0.295375072457612
"692","Ribociclib",1632,"CDK4, CDK6","Cell cycle","AFF4_mut",10,946,0.332178944587925,3.13321948962552,3.51784585025532,NA,NA,0.274009742856442,-0.384626360629806,1.03906310970472,1.15896215451319,0.368998917752706,0,0.776258484870476,85.9367313849477,"PANCANCER","GDSC2",-0.332178944587925
"693","Ribociclib",1632,"CDK4, CDK6","Cell cycle","AHNAK_mut",15,941,0.0356864986395098,3.55451809355954,3.51317385529692,NA,NA,0.88800752347553,0.0413442382626239,1.10759402264455,1.15928190967926,0.87885900742759,0,0.776350582922937,88.6431106889603,"PANCANCER","GDSC2",0.0356864986395098
"694","Ribociclib",1632,"CDK4, CDK6","Cell cycle","ALK_mut",13,943,0.321667787959939,3.14647690459874,3.51888671206576,NA,NA,0.220547581145528,-0.372409807467021,1.03194073769371,1.15926121947506,0.979342846741667,0,0.776353233245486,90.0393347654337,"PANCANCER","GDSC2",-0.321667787959939
"695","AGI-6780",1634,"IDH2 R140Q mutant","Metabolism","ABCB1_mut",15,875,0.0607546215182278,4.4102165625479,4.34439550967595,NA,NA,0.840661059379492,0.0658210528719545,1.23715392967066,1.08075068997763,0.293388834899457,0,0.718869667274613,77.8378541569989,"PANCANCER","GDSC2",0.0607546215182278
"696","AGI-6780",1634,"IDH2 R140Q mutant","Metabolism","ACACA_mut",10,880,0.256338061017511,4.07100269864893,4.34862419592976,NA,NA,0.49561237494439,-0.277621497280827,1.23179265101356,1.08139976318048,0.326843716396292,0,0.718891976629652,81.0871815486984,"PANCANCER","GDSC2",-0.256338061017511
"697","AGI-6780",1634,"IDH2 R140Q mutant","Metabolism","AFF4_mut",8,882,0.889792729634159,3.39350535385364,4.3541397693581,NA,NA,0.0279098695830609,-0.960634415504465,0.982745117090715,1.08035084908006,0.00685125608632533,0,0.717897241134915,42.0205513701701,"PANCANCER","GDSC2",-0.889792729634159
"698","AGI-6780",1634,"IDH2 R140Q mutant","Metabolism","AHNAK_mut",14,876,0.0970744271507804,4.2419939733366,4.34715913673283,NA,NA,0.688446232052177,-0.105165163396231,0.950642052867434,1.08519496572181,0.948290140796289,0,0.719041635235207,96.0404857354079,"PANCANCER","GDSC2",-0.0970744271507804
"699","AGI-6780",1634,"IDH2 R140Q mutant","Metabolism","ALK_mut",11,879,0.237677546025322,4.09126957410668,4.34868640965814,NA,NA,0.519406515218303,-0.257416835551454,1.2736551965914,1.08068621126631,0.844524609829216,0,0.719036280804126,95.6343199283956,"PANCANCER","GDSC2",-0.237677546025322
"700","Picolinici-acid",1635,"Inflammatory related","Other","ABCB1_mut",15,875,0.0158333622635893,5.25063154692067,5.26335414790142,NA,NA,0.954360963131175,-0.012722600980748,0.839600901494239,0.802940265023692,0.672351996394556,0,0.210687989735163,73.1985715369591,"PANCANCER","GDSC2",-0.0158333622635893
"701","Picolinici-acid",1635,"Inflammatory related","Other","ACACA_mut",10,880,0.326792486388141,5.00365587336237,5.26608840214082,NA,NA,0.293525756872981,-0.262432528778451,0.74021007651235,0.803673630346347,0.215193123522584,0,0.210328551661258,65.4245374275151,"PANCANCER","GDSC2",-0.326792486388141
"702","Picolinici-acid",1635,"Inflammatory related","Other","AFF4_mut",8,882,0.732544745253728,4.68119928579712,5.268418093346,NA,NA,0.131797207019782,-0.587218807548878,0.972207596508642,0.800113854505489,0.0146208650025352,0,0.209157719081891,39.2570398792057,"PANCANCER","GDSC2",-0.732544745253728
"703","Picolinici-acid",1635,"Inflammatory related","Other","AHNAK_mut",14,876,0.0338182798680034,5.28988612737381,5.2627122680757,NA,NA,0.902274990963304,0.0271738592981103,0.806172542889936,0.803486378599,0.85817988651441,0,0.210726910494414,75.6797570470278,"PANCANCER","GDSC2",0.0338182798680034
"704","Picolinici-acid",1635,"Inflammatory related","Other","ALK_mut",11,879,0.294881829156175,5.02924541231578,5.26606672705583,NA,NA,0.4614685059425,-0.236821314740049,1.02231485691133,0.800263371762756,0.555261899605116,0,0.210643196388613,72.6930541501326,"PANCANCER","GDSC2",-0.294881829156175
"705","AZD5153",1706,"BRD4","Chromatin other","ABCB1_mut",12,702,0.093823283992342,1.6902413428558,1.50458129512997,NA,NA,0.78649386387937,0.185660047725823,2.30409547988515,1.97329571129486,0.916869337509032,0,0.654871542132449,80.5994122095176,"PANCANCER","GDSC2",0.093823283992342
"706","AZD5153",1706,"BRD4","Chromatin other","ACACA_mut",9,705,0.213060774904478,1.09149316438714,1.51301493165394,NA,NA,0.498417503451666,-0.421521767266802,1.77193552214404,1.98063356425452,0.171601770736846,0,0.65443397630719,68.7898047479625,"PANCANCER","GDSC2",-0.213060774904478
"707","AZD5153",1706,"BRD4","Chromatin other","AFF4_mut",7,707,0.409015810233406,0.706858536488216,1.51563077162672,NA,NA,0.0595644283502212,-0.808772235138507,0.919942906866162,1.98393459157736,0.151005185611544,0,0.654388456143236,66.5426895104745,"PANCANCER","GDSC2",-0.409015810233406
"708","AZD5153",1706,"BRD4","Chromatin other","AHNAK_mut",11,703,0.0251741166753988,1.458650530949,1.50846914573979,NA,NA,0.942360125922608,-0.0498186147907931,2.21620817346452,1.97537637646979,0.865404898051221,0,0.654867344219944,80.5994122095176,"PANCANCER","GDSC2",-0.0251741166753988
"709","AZD5153",1706,"BRD4","Chromatin other","ALK_mut",9,705,0.0389243131572395,1.58376004469565,1.50673067360745,NA,NA,0.884532317015568,0.0770293710881995,1.5270109550257,1.98349666224656,0.618901199940036,0,0.654815867074007,76.151154355038,"PANCANCER","GDSC2",0.0389243131572395
"710","CDK9_5576",1708,"CDK9","Cell cycle","ABCB1_mut",12,701,0.0612328662474066,-0.277048215069671,-0.185044731377654,NA,NA,0.805738988603366,-0.0920034836920169,1.25109936059623,1.50613396055345,0.740972131595415,0,0.232977578462594,66.9781143457879,"PANCANCER","GDSC2",-0.0612328662474066
"711","CDK9_5576",1708,"CDK9","Cell cycle","ACACA_mut",9,704,0.0572993822112555,-0.271600698124605,-0.185506433229333,NA,NA,0.851525223711357,-0.0860942648952717,1.32654836377,1.50441812800246,0.797067404779588,0,0.232992291633498,68.5198295336839,"PANCANCER","GDSC2",-0.0572993822112555
"712","CDK9_5576",1708,"CDK9","Cell cycle","AFF4_mut",7,706,0.443236502429094,-0.845415643314081,-0.180060943021775,NA,NA,0.0481446549111901,-0.665354700292306,0.710320931020508,1.50607727638609,0.160246427649867,0,0.232342666708297,38.3285571438933,"PANCANCER","GDSC2",-0.443236502429094
"713","CDK9_5576",1708,"CDK9","Cell cycle","AHNAK_mut",11,702,0.236359547546001,-0.536110911876109,-0.181116403484237,NA,NA,0.480988890817148,-0.354994508391872,1.59919117829413,1.50049268986963,0.499332384536097,0,0.232859241292424,57.3667335617894,"PANCANCER","GDSC2",-0.236359547546001
"714","CDK9_5576",1708,"CDK9","Cell cycle","ALK_mut",9,704,0.441532659988744,-0.840853678024292,-0.178229051384024,NA,NA,0.180021228216542,-0.662624626640268,1.34654266573551,1.50240115428379,0.168157860633413,0,0.232367410161901,38.3285571438933,"PANCANCER","GDSC2",-0.441532659988744
"715","CDK9_5038",1709,"CDK9","Cell cycle","ABCB1_mut",12,701,0.198495798146907,-2.50605085110856,-2.12253642598762,NA,NA,0.463553586889498,-0.383514425120937,1.73356184562595,1.93506086924504,0.374654870087922,0,0.357666250338628,53.1505266418433,"PANCANCER","GDSC2",-0.198495798146907
"716","CDK9_5038",1709,"CDK9","Cell cycle","ACACA_mut",9,704,0.162178517766431,-2.43843175772381,-2.12503516904987,NA,NA,0.562583356602137,-0.313396588673936,1.5437837568211,1.93639116388666,0.464621079186848,0,0.357755190456587,57.3194843850234,"PANCANCER","GDSC2",-0.162178517766431
"717","CDK9_5038",1709,"CDK9","Cell cycle","AFF4_mut",7,706,0.178544955774762,-2.4706302059813,-2.1256037300124,NA,NA,0.276141469611852,-0.345026475968893,0.746706861478465,1.93941745529841,0.243490601407046,0,0.357465462355433,48.6583805635803,"PANCANCER","GDSC2",-0.178544955774762
"718","CDK9_5038",1709,"CDK9","Cell cycle","AHNAK_mut",11,702,0.235948566687588,-2.57779141771119,-2.1219586029,NA,NA,0.48375308027633,-0.455832814811183,2.06689723228507,1.92992216598329,0.385338214165225,0,0.357678381133873,53.8924951116712,"PANCANCER","GDSC2",-0.235948566687588
"719","CDK9_5038",1709,"CDK9","Cell cycle","ALK_mut",9,704,0.477064931223812,-3.03810044044658,-2.11736895009461,NA,NA,0.0848163807427087,-0.920731490351966,1.39697208651945,1.93521297783186,0.0917683005245905,0,0.356944990513678,33.8914072239357,"PANCANCER","GDSC2",-0.477064931223812
"720","Eg5_9814",1712,"KSP11","Other","ABCB1_mut",12,698,0.298089960038952,-3.4520585600308,-2.92279876936123,NA,NA,0.379730636218904,-0.52925979066957,1.99209664701606,1.77187311557934,0.287363589736758,0,0.109062395338472,62.7152792241759,"PANCANCER","GDSC2",-0.298089960038952
"721","Eg5_9814",1712,"KSP11","Other","ACACA_mut",9,701,0.543452333512196,-3.88335736660753,-2.91952643000719,NA,NA,0.0221952915632602,-0.96383093660034,1.01991396124681,1.78030350796575,0.10431621481198,0,0.108672119774629,54.7923552547772,"PANCANCER","GDSC2",-0.543452333512196
"722","Eg5_9814",1712,"KSP11","Other","AFF4_mut",7,703,0.61796836923976,-4.01690896272379,-2.92093866428939,NA,NA,0.0223140466699703,-1.09597029843441,0.95249296812607,1.77889027747837,0.0831672106608299,0,0.108578014518711,51.4844637424185,"PANCANCER","GDSC2",-0.61796836923976
"723","Eg5_9814",1712,"KSP11","Other","AHNAK_mut",11,699,0.384946820781076,-3.60436551821117,-2.92115911735935,NA,NA,0.169509448268246,-0.683206400851826,1.5190602404151,1.7782039887698,0.432754459869941,0,0.109196372830758,68.4079838046994,"PANCANCER","GDSC2",-0.384946820781076
"724","Eg5_9814",1712,"KSP11","Other","ALK_mut",9,701,0.555208066640813,-3.90386377204015,-2.91926315233402,NA,NA,0.0400295989636633,-0.984600619706133,1.20190775286102,1.77886076959433,0.313682120985379,0,0.109092691120063,63.7166808251551,"PANCANCER","GDSC2",-0.555208066640813
"725","ERK_2440",1713,"ERK1,ERK2","ERK MAPK signaling","ABCB1_mut",12,702,0.430801132150347,3.23458839147026,2.55243986290291,NA,NA,0.0689242526623957,0.682148528567351,1.16158324619408,1.58916939749225,0.295573620210971,3e-17,0.169646511764093,67.6886153154895,"PANCANCER","GDSC2",0.430801132150347
"726","ERK_2440",1713,"ERK1,ERK2","ERK MAPK signaling","ACACA_mut",9,705,0.0305489371838919,2.51606870786539,2.56451521430454,NA,NA,0.917188194685892,-0.0484465064391486,1.34398262572968,1.58840255008929,0.585940723820591,4e-17,0.169894413865773,81.7591707656638,"PANCANCER","GDSC2",-0.0305489371838919
"727","ERK_2440",1713,"ERK1,ERK2","ERK MAPK signaling","AFF4_mut",7,707,1.17835815304795,0.725877943114273,2.58210282723294,NA,NA,0.0240437321309563,-1.85622488411867,1.63951364011203,1.57470648385893,0.00380952938593904,2e-17,0.167389498987799,26.3930360550242,"PANCANCER","GDSC2",-1.17835815304795
"728","ERK_2440",1713,"ERK1,ERK2","ERK MAPK signaling","AHNAK_mut",11,703,0.0158932461220999,2.53908820143936,2.56429285098102,NA,NA,0.947695195189252,-0.0252046495416582,1.22828992007397,1.59038478541056,0.540615393504955,4e-17,0.169870258854061,80.6888647022321,"PANCANCER","GDSC2",-0.0158932461220999
"729","ERK_2440",1713,"ERK1,ERK2","ERK MAPK signaling","ALK_mut",9,705,0.0444900925929969,2.49423904718782,2.56479389082383,NA,NA,0.892532127809797,-0.0705548436360055,1.50843490264895,1.58671324507043,0.712233503808114,4e-17,0.169944384720189,84.3645128760573,"PANCANCER","GDSC2",-0.0444900925929969
"730","ERK_6604",1714,"ERK1,ERK2","ERK MAPK signaling","ABCB1_mut",12,702,0.352462008629167,3.8236705919935,3.27967550223034,NA,NA,0.171474124037458,0.543995089763151,1.27658085090455,1.54723527502537,0.669472564490883,0,0.0442293452609968,95.7439645019992,"PANCANCER","GDSC2",0.352462008629167
